sim_time,value_0,value_1,value_2
38.496,0.06926268,0.0054969867,0.0072689396
38.512,0.07264021,0.0046187253,0.0077288896
38.528,0.07606748,0.0037078059,0.008107096
38.544000000000004,0.07954721,0.0027700532,0.008400985
38.56,0.08308207,0.0018121384,0.008608736
38.576,0.08667463,0.00084150827,0.008729285
38.592,0.0903274,-0.00013376336,0.008762325
38.608000000000004,0.09404278,-0.0011051452,0.008708314
38.624,0.09782314,-0.0020638178,0.0085684685
38.64,0.10167076,-0.0030008333,0.00834476
38.656,0.10558783,-0.0039072614,0.008039905
38.672000000000004,0.1095765,-0.0047743255,0.007657342
38.688,0.11363884,-0.005593523,0.0072012134
38.704,0.117776856,-0.006356739,0.006676329
38.72,0.121991925,-0.0070566474,0.006084348
38.736000000000004,0.20810322,-0.0069720377,0.13401297
38.752,0.22569536,-0.0061077685,0.25459737
38.768,0.24338725,-0.004188392,0.37399456
38.784,0.26110706,-0.0010810022,0.49208322
38.800000000000004,0.17701095,-0.0014738952,0.37280056
38.816,0.17141044,-0.0030081596,0.24987336
38.832,0.1502774,0.0005361305,0.24239941
38.848,0.12246736,0.0008374994,0.23303962
38.864000000000004,0.08716086,0.00022067226,0.22408192
38.88,0.17013122,0.0070521645,0.25270456
38.896,0.19303283,0.014839833,0.26485232
38.912,0.060923386,0.0031750356,0.25378022
38.928,0.0044012633,0.0003851334,0.24678373
38.944,-0.038246963,5.204015e-07,0.24132703
38.96,-0.09019339,5.6354667e-05,0.2372284
38.976,-0.16302611,-0.00047558377,0.23617144
38.992,-0.2922838,-0.0008741702,0.23914789
39.008,-0.3687752,-0.003957222,0.18336605
39.024,-0.3783082,-0.0030423363,0.064621784
39.04,-0.38007513,-0.002485132,-0.0068964357
39.056,-0.37562367,-0.0012883451,-0.008421947
39.072,-0.37139562,-0.00035086088,-0.0085984655
39.088,-0.36738786,0.00047854747,-0.008614165
39.104,-0.28165838,0.0005653774,0.11922372
39.12,-0.35994092,0.0022243126,-0.005630837
39.136,-0.35654122,0.0029190849,-0.008033399
39.152,-0.35336187,0.0036262805,-0.007783588
39.168,-0.35039595,0.004355672,-0.0074136923
39.184,-0.041696634,0.007491476,0.00024380066
39.2,-0.004375031,0.0033337548,0.108767144
39.216,-0.092844605,0.0020107334,0.11013706
39.232,-0.078944504,0.0028081003,0.11142087
39.248,-0.06702129,0.0033302915,0.11267327
39.264,0.038937554,0.00031002107,0.22619016
39.28,0.048414636,-0.0036926037,0.3573862
39.296,0.05028644,-0.0077235643,0.4939673
39.312,0.051908277,-0.011504003,0.6307185
39.328,0.05567486,-0.015739659,0.76470214
39.344,0.06639893,-0.021542631,0.8893901
39.36,0.07548258,-0.025403567,1.0118846
39.376,0.090646036,-0.024984412,1.1252
39.392,0.106045,-0.02550516,1.23968
39.408,0.12153082,-0.02610297,1.3541737
39.424,0.1370459,-0.026301656,1.4680227
39.44,0.15256372,-0.025829056,1.5808372
39.456,0.1680725,-0.024514709,1.6923535
39.472,0.18356732,-0.022239147,1.8023629
39.488,0.19904599,-0.018909154,1.9106778
39.504,0.08598904,-0.012106484,1.826128
39.52,0.079983115,-0.008943156,1.712114
39.536,0.074055985,-0.0064216624,1.5981158
39.552,0.0681624,-0.0044901995,1.4842674
39.568,0.06230237,-0.003082276,1.3706164
39.584,0.05647613,-0.0021294276,1.2571993
39.6,0.050682954,-0.0015667588,1.1440334
39.616,0.04492089,-0.0013344982,1.0311186
39.632,0.03918675,-0.0013778403,0.9184372
39.648,0.12675087,0.002482389,0.79242957
39.664,0.13601534,0.004893266,0.668256
39.68,0.14346991,0.005826768,0.54476374
39.696,0.14974584,0.005713096,0.42184666
39.712,0.15522327,0.0047869324,0.29939175
39.728,0.16010426,0.0031702598,0.1772856
39.744,0.1644889,0.0009199418,0.05541457
39.76,0.16842015,-0.0019441152,-0.06633502
39.776,0.0031057615,0.00046592223,-0.033947695
39.792,0.0032794636,0.0031961699,0.0051618028
39.808,0.007868032,0.0032304095,0.008779189
39.824,0.012425123,0.0025557056,0.009401501
39.84,0.01698277,0.001566999,0.009607515
39.856,0.02155933,0.0004520015,0.009675769
39.872,0.026152272,-0.00068490556,0.009556
39.888,0.030740295,-0.0018025043,0.008983594
39.904,0.03537581,-0.0028615415,0.008489863
39.92,0.040068917,-0.003852093,0.008176895
39.936,0.044796083,-0.0047785784,0.0077697877
39.952,0.049559314,-0.0056350078,0.007265211
39.968,0.054379206,-0.0064192237,0.006521191
39.984,0.05924396,-0.0071284277,0.00566832
40.0,0.06412907,-0.007754875,0.004950487
40.016,0.069050774,-0.008292883,0.004254586
40.032000000000004,0.07401579,-0.008740653,0.003493129
40.048,0.07903083,-0.009094997,0.002680457
40.064,0.04861199,-0.009286186,0.0022738772
40.08,0.03448485,-0.009425717,0.0010393522
40.096000000000004,0.021683134,-0.009470782,9.743989e-05
40.112,0.010594248,-0.0094191255,-0.0008398513
40.128,0.0013447942,-0.009228469,-0.0017690443
40.144,-0.0060309893,-0.008962223,-0.0026648575
40.160000000000004,-0.011551776,-0.008688875,-0.0034861695
40.176,-0.015407671,-0.008294321,-0.0042635137
40.192,-0.017786372,-0.0078023737,-0.0049946797
40.208,-0.018898252,-0.007226943,-0.005673222
40.224000000000004,-0.018961612,-0.006577733,-0.0062931823
40.24,-0.018190224,-0.0058627385,-0.006849146
40.256,-0.016784228,-0.0050894725,-0.0073362486
40.272,-0.014924054,-0.0042654183,-0.007749042
40.288000000000004,-0.012766646,-0.0033986447,-0.00808316
40.304,-0.010443898,-0.0024979657,-0.00833775
40.32,-0.008063302,-0.0015719511,-0.0085106995
40.336,-0.005708992,-0.0006296675,-0.008600591
40.352000000000004,-0.0034439487,0.00031949696,-0.00860677
40.368,-0.0013127101,0.0012659832,-0.008529368
40.384,0.0006556831,0.0022001963,-0.008369314
40.4,0.002444733,0.0031126281,-0.008128331
40.416000000000004,0.004047675,0.003993975,-0.0078089326
40.432,0.005464931,0.004835244,-0.0074143996
40.448,0.006701888,0.0056278515,-0.006948753
40.464,0.0077668736,0.0063640624,-0.00641409
40.480000000000004,0.00867023,0.0070359134,-0.005816869
40.496,0.009422619,0.0076365476,-0.005163841
40.512,0.010034249,0.008160014,-0.0044616163
40.528,0.01051504,0.00860126,-0.0037135533
40.544000000000004,0.010874882,0.008956407,-0.002914514
40.56,0.011113737,0.009221275,-0.0020484051
40.576,0.011241832,0.00939361,-0.0011537018
40.592,0.0112637635,0.009471439,-0.00024431176
40.608000000000004,0.011182791,0.009453836,0.0006699563
40.624,0.011001748,0.009340929,0.0015794169
40.64,0.010723318,0.009133853,0.0024745201
40.656,0.010353517,0.008834582,0.0033222635
40.672000000000004,0.009894208,0.008445876,0.00411928
40.688,0.009345367,0.007971302,0.00486508
40.704,0.008711875,0.00741601,0.00555137
40.72,0.007894275,0.006718956,0.0061893417
40.736000000000004,0.0070285527,0.005996921,0.006759311
40.752,0.006120746,0.005233726,0.007262245
40.768,0.005177563,0.0044258335,0.007693393
40.784,0.004205864,0.0035757902,0.008046725
40.800000000000004,0.0032116557,0.0026908824,0.008321766
40.816,0.0022024517,0.0017795077,0.008528318
40.832,0.0011891645,0.00085282745,0.008720762
40.848,0.00017145116,-8.3291714e-05,0.00883192
40.864000000000004,-0.00084420905,-0.0010193388,0.008850662
40.88,-0.0018501433,-0.0019455134,0.008776801
40.896,-0.002839805,-0.002852962,0.008595855
40.912,-0.0038079422,-0.0037339157,0.008272434
40.928000000000004,-0.0047407453,-0.0045766723,0.007864503
40.944,-0.0056306557,-0.0053731073,0.0073774927
40.96,-0.006470055,-0.0061157853,0.0068144766
40.976,-0.007251786,-0.00679712,0.006181142
40.992,-0.007969082,-0.0074099894,0.005485044
41.008,-0.008615342,-0.007948345,0.004733238
41.024,-0.00920753,-0.008361403,0.0039504347
41.04,-0.009708136,-0.008731702,0.003160495
41.056,-0.010110507,-0.009030618,0.002329405
41.072,-0.010406936,-0.009243576,0.0014449431
41.088,-0.010598146,-0.009363617,0.0005425702
41.104,-0.010681707,-0.00938746,-0.00036769034
41.12,-0.0106564965,-0.009314345,-0.0012762253
41.136,-0.010522643,-0.009145123,-0.0021735232
41.152,-0.010282999,-0.0088816555,-0.0030345425
41.168,-0.009939864,-0.008526553,-0.0038395787
41.184,-0.009490802,-0.008083077,-0.0045927214
41.2,-0.008941973,-0.0075567653,-0.0052926005
41.216,-0.008300541,-0.0069536124,-0.0059395065
41.232,-0.0075732935,-0.006279808,-0.006527616
41.248,-0.0067678797,-0.005542234,-0.007051452
41.264,-0.0058927834,-0.004748239,-0.0075048213
41.28,-0.004957019,-0.0039059655,-0.007882654
41.296,-0.0039699744,-0.0030243478,-0.008183551
41.312,-0.0029418387,-0.0021120105,-0.008404756
41.328,-0.0018831647,-0.0011780387,-0.008544221
41.344,-0.0008047628,-0.0002318105,-0.008600671
41.36,0.00028239877,0.0007171352,-0.0085736355
41.376,0.0013672955,0.0016592122,-0.008463456
41.392,0.0024389473,0.0025848912,-0.008271296
41.408,0.0034865192,0.0034848002,-0.007999125
41.424,0.004499421,0.0043498203,-0.007649713
41.44,0.0054674074,0.005171179,-0.007226603
41.456,0.006380672,0.005940541,-0.006734076
41.472,0.007229714,0.006650562,-0.0061736098
