sim_time,value_0,value_1
17.216,6.28,6.28
17.232,6.28,6.28
17.248,6.28,6.28
17.264,6.28,-6.28
17.28,6.28,-6.28
17.296,6.28,-6.28
17.312,6.28,6.28
17.328,6.28,6.28
17.344,6.28,6.28
17.36,6.28,6.28
17.376,6.28,6.28
17.392,6.28,6.28
17.408,6.28,6.28
17.424,6.28,6.28
17.44,6.28,6.28
17.456,6.28,6.28
17.472,6.28,6.28
17.488,6.28,6.28
17.504,6.28,6.28
17.52,6.28,6.28
17.536,6.28,6.28
17.552,6.28,6.28
17.568,6.28,6.28
17.584,6.28,6.28
17.6,6.28,6.28
17.616,6.28,6.28
17.632,6.28,6.28
17.648,6.28,6.28
17.664,6.28,6.28
17.68,6.28,6.28
17.696,6.28,6.28
17.712,6.28,6.28
17.728,6.28,6.28
17.744,6.28,6.28
17.76,6.28,6.28
17.776,6.28,6.28
17.792,6.28,6.28
17.808,6.28,6.28
17.824,6.28,6.28
17.84,6.28,6.28
17.856,6.28,6.28
17.872,6.28,6.28
17.888,6.28,6.28
17.904,6.28,6.28
17.92,6.28,-6.28
17.936,6.28,-6.28
17.952,6.28,-6.28
17.968,6.28,-6.28
17.984,6.28,6.28
18.0,6.28,6.28
18.016000000000002,6.28,6.28
18.032,6.28,6.28
18.048000000000002,6.28,-6.28
18.064,6.28,-6.28
18.080000000000002,6.28,6.28
18.096,6.28,6.28
18.112000000000002,6.28,6.28
18.128,6.28,6.28
18.144000000000002,6.28,6.28
18.16,6.28,6.28
18.176000000000002,6.28,6.28
18.192,6.28,6.28
18.208000000000002,6.28,6.28
18.224,6.28,6.28
18.240000000000002,6.28,6.28
18.256,6.28,6.28
18.272000000000002,6.28,6.28
18.288,6.28,6.28
18.304000000000002,6.28,6.28
18.32,6.28,6.28
18.336000000000002,6.28,6.28
18.352,6.28,6.28
18.368000000000002,6.28,6.28
18.384,6.28,6.28
18.400000000000002,6.28,6.28
18.416,6.28,6.28
18.432000000000002,6.28,6.28
18.448,6.28,6.28
18.464,6.28,6.28
18.48,6.28,6.28
18.496,6.28,6.28
18.512,6.28,6.28
18.528,6.28,6.28
18.544,6.28,6.28
18.56,6.28,6.28
18.576,-6.28,6.28
18.592,-6.28,6.28
18.608,-6.28,6.28
18.624,-6.28,6.28
18.64,-6.28,6.28
18.656,6.28,6.28
18.672,6.28,6.28
18.688,6.28,6.28
18.704,6.28,6.28
18.72,6.28,6.28
18.736,6.28,6.28
18.752,6.28,6.28
18.768,6.28,6.28
18.784,6.28,6.28
18.8,6.28,6.28
18.816,6.28,6.28
18.832,6.28,6.28
18.848,6.28,6.28
18.864,6.28,6.28
18.88,6.28,6.28
18.896,6.28,6.28
18.912,6.28,6.28
18.928,6.28,6.28
18.944,6.28,6.28
18.96,6.28,6.28
18.976,6.28,6.28
18.992,6.28,6.28
19.008,6.28,6.28
19.024,6.28,6.28
19.04,6.28,6.28
19.056,6.28,6.28
19.072,6.28,6.28
19.088,6.28,6.28
19.104,6.28,6.28
19.12,6.28,6.28
19.136,6.28,6.28
19.152,6.28,6.28
19.168,6.28,6.28
19.184,-6.28,6.28
19.2,-6.28,6.28
19.216,-6.28,6.28
19.232,-6.28,6.28
19.248,-6.28,6.28
19.264,6.28,6.28
19.28,6.28,6.28
19.296,6.28,6.28
19.312,6.28,6.28
19.328,6.28,6.28
19.344,6.28,6.28
19.36,6.28,6.28
19.376,6.28,6.28
19.392,6.28,6.28
19.408,6.28,6.28
19.424,6.28,6.28
19.44,6.28,6.28
19.456,6.28,6.28
19.472,6.28,6.28
19.488,6.28,6.28
19.504,6.28,6.28
19.52,6.28,6.28
19.536,6.28,6.28
19.552,6.28,6.28
19.568,-6.28,6.28
19.584,-6.28,6.28
19.6,-6.28,6.28
19.616,-6.28,6.28
19.632,6.28,6.28
19.648,6.28,6.28
19.664,-6.28,6.28
19.68,-6.28,6.28
19.696,-6.28,6.28
19.712,6.28,6.28
19.728,6.28,6.28
19.744,6.28,6.28
19.76,6.28,6.28
19.776,6.28,6.28
19.792,6.28,6.28
19.808,6.28,6.28
19.824,6.28,6.28
19.84,-6.28,6.28
19.856,-6.28,6.28
19.872,-6.28,6.28
19.888,6.28,6.28
19.904,6.28,6.28
19.92,6.28,6.28
19.936,-6.28,6.28
19.952,-6.28,6.28
19.968,-6.28,6.28
19.984,6.28,6.28
20.0,6.28,6.28
20.016000000000002,6.28,6.28
20.032,-6.28,6.28
20.048000000000002,-6.28,6.28
20.064,6.28,6.28
20.080000000000002,6.28,6.28
20.096,-6.28,6.28
20.112000000000002,-6.28,6.28
20.128,-6.28,6.28
20.144000000000002,-6.28,6.28
20.16,-6.28,6.28
20.176000000000002,-6.28,6.28
20.192,-6.28,6.28
20.208000000000002,-6.28,6.28
20.224,-6.28,6.28
20.240000000000002,-6.28,6.28
20.256,-6.28,6.28
20.272000000000002,-6.28,6.28
20.288,-6.28,6.28
20.304000000000002,-6.28,6.28
20.32,-6.28,6.28
20.336000000000002,-6.28,6.28
20.352,-6.28,6.28
20.368000000000002,-6.28,6.28
20.384,-6.28,6.28
20.400000000000002,-6.28,6.28
20.416,6.28,6.28
20.432000000000002,6.28,6.28
20.448,6.28,6.28
20.464000000000002,6.28,6.28
20.48,6.28,6.28
20.496,6.28,6.28
20.512,6.28,6.28
20.528,-6.28,6.28
20.544,-6.28,6.28
20.56,-6.28,6.28
20.576,6.28,6.28
20.592,6.28,6.28
20.608,6.28,6.28
20.624,6.28,6.28
20.64,6.28,6.28
20.656,6.28,6.28
20.672,6.28,6.28
20.688,6.28,-6.28
20.704,6.28,-6.28
20.72,6.28,-6.28
20.736,6.28,-6.28
20.752,6.28,-6.28
20.768,6.28,-6.28
20.784,6.28,-6.28
20.8,6.28,-6.28
20.816,6.28,-6.28
20.832,6.28,-6.28
20.848,6.28,-6.28
20.864,6.28,-6.28
20.88,6.28,-6.28
20.896,6.28,-6.28
20.912,6.28,-6.28
20.928,6.28,-6.28
20.944,6.28,-6.28
20.96,6.28,-6.28
20.976,6.28,-6.28
20.992,6.28,-6.28
21.008,6.28,6.28
21.024,6.28,6.28
21.04,6.28,6.28
21.056,6.28,6.28
21.072,6.28,-6.28
21.088,6.28,-6.28
21.104,6.28,6.28
21.12,6.28,6.28
21.136,6.28,6.28
21.152,6.28,6.28
21.168,6.28,6.28
21.184,6.28,6.28
21.2,6.28,6.28
21.216,6.28,6.28
21.232,6.28,6.28
21.248,6.28,6.28
21.264,6.28,6.28
21.28,6.28,6.28
21.296,6.28,6.28
21.312,6.28,6.28
21.328,6.28,6.28
21.344,6.28,6.28
21.36,6.28,6.28
21.376,6.28,6.28
21.392,6.28,6.28
21.408,6.28,6.28
21.424,6.28,-6.28
21.44,6.28,-6.28
21.456,6.28,-6.28
21.472,6.28,-6.28
21.488,6.28,-6.28
21.504,6.28,-6.28
21.52,6.28,-6.28
21.536,6.28,-6.28
21.552,6.28,-6.28
21.568,6.28,-6.28
21.584,6.28,-6.28
21.6,6.28,-6.28
21.616,6.28,-6.28
21.632,6.28,-6.28
21.648,6.28,-6.28
21.664,6.28,-6.28
21.68,6.28,6.28
21.696,6.28,6.28
21.712,6.28,6.28
21.728,6.28,-6.28
21.744,6.28,-6.28
21.76,6.28,-6.28
21.776,6.28,-6.28
21.792,6.28,6.28
21.808,6.28,6.28
21.824,6.28,6.28
21.84,6.28,6.28
21.856,6.28,6.28
21.872,6.28,6.28
21.888,6.28,6.28
21.904,6.28,6.28
21.92,6.28,6.28
21.936,6.28,6.28
21.952,-6.28,6.28
21.968,-6.28,6.28
21.984,-6.28,6.28
22.0,-6.28,6.28
22.016000000000002,-6.28,6.28
22.032,-6.28,6.28
22.048000000000002,-6.28,6.28
22.064,-6.28,6.28
22.080000000000002,-6.28,6.28
22.096,-6.28,6.28
22.112000000000002,-6.28,6.28
22.128,6.28,6.28
22.144000000000002,6.28,6.28
22.16,6.28,6.28
22.176000000000002,6.28,6.28
22.192,6.28,6.28
22.208000000000002,6.28,6.28
22.224,6.28,6.28
22.240000000000002,6.28,6.28
22.256,6.28,6.28
22.272000000000002,6.28,6.28
22.288,6.28,6.28
22.304000000000002,6.28,6.28
22.32,6.28,6.28
22.336000000000002,6.28,6.28
22.352,6.28,6.28
22.368000000000002,6.28,6.28
22.384,6.28,6.28
22.400000000000002,6.28,6.28
22.416,6.28,6.28
22.432000000000002,6.28,6.28
22.448,6.28,6.28
22.464000000000002,6.28,6.28
22.48,6.28,6.28
22.496000000000002,6.28,6.28
22.512,6.28,6.28
22.528,6.28,6.28
22.544,6.28,6.28
22.56,6.28,6.28
22.576,6.28,6.28
22.592,6.28,6.28
22.608,6.28,6.28
22.624,6.28,6.28
22.64,6.28,6.28
22.656,6.28,6.28
22.672,6.28,6.28
22.688,6.28,6.28
22.704,6.28,6.28
22.72,6.28,6.28
22.736,6.28,6.28
22.752,6.28,6.28
22.768,6.28,6.28
22.784,6.28,6.28
22.8,6.28,6.28
22.816,6.28,6.28
22.832,6.28,6.28
22.848,6.28,-6.28
22.864,6.28,-6.28
22.88,6.28,-6.28
22.896,6.28,-6.28
22.912,6.28,-6.28
22.928,6.28,-6.28
22.944,6.28,-6.28
22.96,6.28,-6.28
22.976,6.28,-6.28
22.992,6.28,-6.28
23.008,6.28,-6.28
23.024,6.28,-6.28
23.04,6.28,-6.28
23.056,6.28,-6.28
23.072,6.28,-6.28
23.088,6.28,-6.28
23.104,6.28,-6.28
23.12,6.28,-6.28
23.136,6.28,-6.28
23.152,6.28,-6.28
23.168,6.28,-6.28
23.184,6.28,-6.28
23.2,6.28,-6.28
23.216,6.28,-6.28
23.232,6.28,-6.28
23.248,6.28,-6.28
23.264,6.28,-6.28
23.28,6.28,-6.28
23.296,6.28,-6.28
23.312,6.28,-6.28
23.328,6.28,-6.28
23.344,6.28,-6.28
23.36,6.28,-6.28
23.376,6.28,-6.28
23.392,6.28,-6.28
23.408,6.28,6.28
23.424,6.28,6.28
23.44,6.28,6.28
23.456,6.28,6.28
23.472,6.28,6.28
23.488,6.28,6.28
23.504,6.28,6.28
23.52,6.28,6.28
23.536,6.28,6.28
23.552,6.28,6.28
23.568,-6.28,6.28
23.584,-6.28,6.28
23.6,-6.28,6.28
23.616,-6.28,6.28
23.632,-6.28,6.28
23.648,-6.28,6.28
23.664,-6.28,6.28
23.68,-6.28,6.28
23.696,-6.28,6.28
23.712,-6.28,6.28
23.728,-6.28,6.28
23.744,-6.28,6.28
23.76,-6.28,6.28
23.776,-6.28,6.28
23.792,-6.28,6.28
23.808,-6.28,6.28
23.824,-6.28,6.28
23.84,-6.28,6.28
23.856,-6.28,6.28
23.872,-6.28,6.28
23.888,-6.28,6.28
23.904,-6.28,6.28
23.92,-6.28,6.28
23.936,-6.28,6.28
23.952,-6.28,6.28
23.968,-6.28,6.28
23.984,-6.28,6.28
24.0,6.28,6.28
24.016000000000002,0.0,0.0
24.032,6.28,-6.28
24.048000000000002,6.28,-6.28
24.064,6.28,-6.28
24.080000000000002,6.28,-6.28
24.096,6.28,-6.28
24.112000000000002,6.28,-6.28
24.128,6.28,-6.28
24.144000000000002,6.28,-6.28
24.16,6.28,-6.28
24.176000000000002,6.28,-6.28
24.192,6.28,-6.28
24.208000000000002,6.28,-6.28
24.224,6.28,-6.28
24.240000000000002,6.28,-6.28
24.256,6.28,-6.28
24.272000000000002,6.28,-6.28
24.288,6.28,-6.28
24.304000000000002,6.28,-6.28
24.32,6.28,-6.28
24.336000000000002,6.28,-6.28
24.352,6.28,-6.28
24.368000000000002,6.28,-6.28
24.384,6.28,-6.28
24.400000000000002,6.28,-6.28
24.416,6.28,-6.28
24.432000000000002,6.28,-6.28
24.448,6.28,-6.28
24.464000000000002,6.28,-6.28
24.48,6.28,-6.28
24.496000000000002,6.28,-6.28
24.512,6.28,-6.28
24.528000000000002,6.28,-6.28
24.544,6.28,-6.28
24.560000000000002,6.28,-6.28
24.576,6.28,-6.28
24.592,6.28,-6.28
24.608,6.28,-6.28
24.624,6.28,-6.28
24.64,0.0,0.0
24.656,0.0,0.0
24.672,0.0,0.0
24.688,0.0,0.0
24.704,0.0,0.0
24.72,0.0,0.0
24.736,0.0,0.0
24.752,0.0,0.0
24.768,0.0,0.0
24.784,0.0,0.0
24.8,0.0,0.0
24.816,0.0,0.0
24.832,0.0,0.0
24.848,0.0,0.0
24.864,0.0,0.0
24.88,0.0,0.0
24.896,0.0,0.0
24.912,0.0,0.0
24.928,0.0,0.0
24.944,0.0,0.0
24.96,0.0,0.0
24.976,0.0,0.0
24.992,0.0,0.0
25.008,0.0,0.0
25.024,-6.28,-6.28
25.04,-6.28,-6.28
25.056,-6.28,-6.28
25.072,-6.28,-6.28
25.088,-6.28,-6.28
25.104,-6.28,-6.28
25.12,-6.28,-6.28
25.136,-6.28,-6.28
25.152,-6.28,-6.28
25.168,-6.28,-6.28
25.184,-6.28,-6.28
25.2,-6.28,-6.28
25.216,-6.28,-6.28
25.232,-6.28,-6.28
25.248,-6.28,-6.28
25.264,-6.28,-6.28
25.28,-6.28,-6.28
25.296,-6.28,-6.28
25.312,0.0,0.0
25.328,0.0,0.0
25.344,0.0,0.0
25.36,0.0,0.0
25.376,0.0,0.0
25.392,0.0,0.0
25.408,0.0,0.0
25.424,0.0,0.0
25.44,0.0,0.0
25.456,0.0,0.0
25.472,0.0,0.0
25.488,0.0,0.0
25.504,0.0,0.0
25.52,6.28,6.28
25.536,6.28,6.28
25.552,6.28,6.28
25.568,6.28,6.28
25.584,6.28,6.28
25.6,6.28,6.28
25.616,6.28,6.28
25.632,6.28,6.28
25.648,6.28,6.28
25.664,6.28,6.28
25.68,6.28,6.28
25.696,6.28,6.28
25.712,6.28,6.28
25.728,6.28,6.28
25.744,6.28,6.28
25.76,6.28,6.28
25.776,6.28,6.28
25.792,6.28,6.28
25.808,6.28,6.28
25.824,6.28,6.28
25.84,6.28,6.28
25.856,6.28,6.28
25.872,6.28,6.28
25.888,6.28,6.28
25.904,6.28,6.28
25.92,6.28,6.28
25.936,6.28,6.28
25.952,6.28,6.28
25.968,6.28,6.28
25.984,6.28,6.28
26.0,6.28,6.28
26.016000000000002,6.28,6.28
26.032,6.28,6.28
26.048000000000002,6.28,6.28
26.064,6.28,6.28
26.080000000000002,6.28,6.28
26.096,6.28,6.28
26.112000000000002,6.28,6.28
26.128,-6.28,6.28
26.144000000000002,-6.28,6.28
26.16,-6.28,6.28
26.176000000000002,-6.28,6.28
26.192,-6.28,6.28
26.208000000000002,-6.28,6.28
26.224,-6.28,6.28
26.240000000000002,-6.28,6.28
26.256,-6.28,6.28
26.272000000000002,-6.28,6.28
26.288,-6.28,6.28
26.304000000000002,-6.28,6.28
26.32,-6.28,6.28
26.336000000000002,-6.28,6.28
26.352,6.28,6.28
26.368000000000002,6.28,6.28
26.384,6.28,6.28
26.400000000000002,6.28,6.28
26.416,6.28,6.28
26.432000000000002,6.28,6.28
26.448,6.28,6.28
26.464000000000002,6.28,6.28
26.48,6.28,6.28
26.496000000000002,6.28,6.28
26.512,6.28,6.28
26.528000000000002,6.28,6.28
26.544,6.28,6.28
26.560000000000002,6.28,6.28
26.576,6.28,6.28
26.592000000000002,6.28,6.28
26.608,6.28,6.28
26.624000000000002,6.28,6.28
26.64,6.28,6.28
26.656,6.28,6.28
26.672,6.28,6.28
26.688,6.28,6.28
26.704,6.28,6.28
26.72,6.28,6.28
26.736,6.28,6.28
26.752,6.28,6.28
26.768,6.28,6.28
26.784,6.28,6.28
26.8,6.28,6.28
26.816,6.28,6.28
26.832,6.28,6.28
26.848,6.28,6.28
26.864,6.28,6.28
26.88,6.28,6.28
26.896,6.28,6.28
26.912,6.28,6.28
26.928,6.28,6.28
26.944,6.28,6.28
26.96,6.28,6.28
26.976,6.28,6.28
26.992,6.28,6.28
27.008,6.28,6.28
27.024,6.28,6.28
27.04,-6.28,6.28
27.056,-6.28,6.28
27.072,-6.28,6.28
27.088,-6.28,6.28
27.104,-6.28,6.28
27.12,-6.28,6.28
27.136,-6.28,6.28
27.152,-6.28,6.28
27.168,-6.28,6.28
27.184,-6.28,6.28
27.2,-6.28,6.28
27.216,-6.28,6.28
27.232,-6.28,6.28
27.248,-6.28,6.28
27.264,-6.28,6.28
27.28,-6.28,6.28
27.296,-6.28,6.28
27.312,6.28,6.28
27.328,6.28,6.28
27.344,6.28,6.28
27.36,6.28,6.28
27.376,6.28,6.28
27.392,6.28,6.28
27.408,6.28,6.28
27.424,6.28,6.28
27.44,6.28,6.28
27.456,6.28,6.28
27.472,6.28,6.28
27.488,6.28,6.28
27.504,6.28,6.28
27.52,6.28,6.28
27.536,6.28,6.28
27.552,6.28,6.28
27.568,6.28,6.28
27.584,6.28,6.28
27.6,6.28,6.28
27.616,6.28,6.28
27.632,6.28,6.28
27.648,6.28,6.28
27.664,6.28,6.28
27.68,6.28,6.28
27.696,6.28,6.28
27.712,6.28,6.28
27.728,6.28,6.28
27.744,6.28,6.28
27.76,6.28,6.28
27.776,6.28,6.28
27.792,6.28,6.28
27.808,6.28,6.28
27.824,6.28,6.28
27.84,6.28,6.28
27.856,6.28,6.28
27.872,6.28,6.28
27.888,6.28,6.28
27.904,6.28,6.28
27.92,6.28,6.28
27.936,6.28,6.28
27.952,6.28,6.28
27.968,6.28,6.28
27.984,6.28,6.28
28.0,6.28,6.28
28.016000000000002,6.28,6.28
28.032,6.28,6.28
28.048000000000002,6.28,6.28
28.064,-6.28,6.28
28.080000000000002,-6.28,6.28
28.096,-6.28,6.28
28.112000000000002,-6.28,6.28
28.128,-6.28,6.28
28.144000000000002,-6.28,6.28
28.16,-6.28,6.28
28.176000000000002,-6.28,6.28
28.192,-6.28,6.28
28.208000000000002,-6.28,6.28
28.224,-6.28,6.28
28.240000000000002,-6.28,6.28
28.256,-6.28,6.28
28.272000000000002,-6.28,6.28
28.288,-6.28,6.28
28.304000000000002,-6.28,6.28
28.32,-6.28,6.28
28.336000000000002,-6.28,6.28
28.352,-6.28,6.28
28.368000000000002,-6.28,6.28
28.384,-6.28,6.28
28.400000000000002,-6.28,6.28
28.416,-6.28,6.28
28.432000000000002,-6.28,6.28
28.448,-6.28,6.28
28.464000000000002,-6.28,6.28
28.48,-6.28,6.28
28.496000000000002,-6.28,6.28
28.512,-6.28,6.28
28.528000000000002,-6.28,6.28
28.544,-6.28,6.28
28.560000000000002,-6.28,6.28
28.576,-6.28,6.28
28.592000000000002,-6.28,6.28
28.608,-6.28,6.28
28.624000000000002,-6.28,6.28
28.64,-6.28,6.28
28.656000000000002,-6.28,6.28
28.672,-6.28,6.28
28.688,6.28,6.28
28.704,6.28,6.28
28.72,6.28,6.28
28.736,6.28,6.28
28.752,6.28,6.28
28.768,6.28,6.28
28.784,6.28,6.28
28.8,6.28,6.28
28.816,6.28,6.28
28.832,6.28,6.28
28.848,6.28,6.28
28.864,6.28,6.28
28.88,6.28,6.28
28.896,6.28,6.28
28.912,6.28,6.28
28.928,6.28,6.28
28.944,6.28,-6.28
28.96,6.28,-6.28
28.976,6.28,-6.28
28.992,6.28,-6.28
29.008,6.28,-6.28
29.024,6.28,-6.28
29.04,6.28,-6.28
29.056,6.28,-6.28
29.072,6.28,-6.28
29.088,6.28,-6.28
29.104,6.28,-6.28
29.12,6.28,-6.28
29.136,6.28,-6.28
29.152,6.28,-6.28
29.168,6.28,-6.28
29.184,6.28,-6.28
29.2,6.28,-6.28
29.216,6.28,-6.28
29.232,6.28,-6.28
29.248,6.28,-6.28
29.264,6.28,-6.28
29.28,6.28,-6.28
29.296,6.28,-6.28
29.312,6.28,-6.28
29.328,6.28,-6.28
29.344,6.28,-6.28
29.36,6.28,-6.28
29.376,6.28,-6.28
29.392,6.28,-6.28
29.408,6.28,-6.28
29.424,6.28,-6.28
29.44,6.28,-6.28
29.456,6.28,6.28
29.472,6.28,6.28
29.488,6.28,6.28
29.504,6.28,6.28
29.52,6.28,6.28
29.536,6.28,6.28
29.552,6.28,6.28
29.568,6.28,6.28
29.584,6.28,6.28
29.6,6.28,6.28
29.616,6.28,6.28
29.632,6.28,6.28
29.648,6.28,6.28
29.664,6.28,6.28
29.68,6.28,6.28
29.696,6.28,6.28
29.712,6.28,6.28
29.728,6.28,6.28
29.744,6.28,6.28
29.76,6.28,6.28
29.776,6.28,6.28
29.792,6.28,6.28
29.808,6.28,6.28
29.824,6.28,6.28
29.84,6.28,6.28
29.856,6.28,6.28
29.872,6.28,6.28
29.888,6.28,6.28
29.904,6.28,6.28
29.92,6.28,6.28
29.936,6.28,6.28
29.952,6.28,6.28
29.968,6.28,6.28
29.984,6.28,6.28
30.0,6.28,6.28
30.016000000000002,6.28,6.28
30.032,6.28,6.28
30.048000000000002,6.28,6.28
30.064,6.28,6.28
30.080000000000002,6.28,6.28
30.096,6.28,6.28
30.112000000000002,6.28,6.28
30.128,6.28,6.28
30.144000000000002,6.28,6.28
30.16,6.28,6.28
30.176000000000002,6.28,6.28
30.192,6.28,6.28
30.208000000000002,6.28,6.28
30.224,6.28,6.28
30.240000000000002,6.28,6.28
30.256,6.28,-6.28
30.272000000000002,6.28,-6.28
30.288,6.28,-6.28
30.304000000000002,6.28,-6.28
30.32,6.28,-6.28
30.336000000000002,6.28,-6.28
30.352,6.28,-6.28
30.368000000000002,6.28,-6.28
30.384,6.28,-6.28
30.400000000000002,6.28,-6.28
30.416,6.28,-6.28
30.432000000000002,6.28,-6.28
30.448,6.28,-6.28
30.464000000000002,6.28,-6.28
30.48,6.28,-6.28
30.496000000000002,6.28,-6.28
30.512,6.28,-6.28
30.528000000000002,6.28,-6.28
30.544,6.28,-6.28
30.560000000000002,6.28,-6.28
30.576,6.28,-6.28
30.592000000000002,6.28,-6.28
30.608,6.28,-6.28
30.624000000000002,6.28,-6.28
30.64,6.28,-6.28
30.656000000000002,6.28,-6.28
30.672,6.28,-6.28
30.688000000000002,6.28,-6.28
30.704,6.28,-6.28
30.72,6.28,-6.28
30.736,6.28,-6.28
30.752,6.28,-6.28
30.768,6.28,-6.28
30.784,6.28,-6.28
30.8,6.28,-6.28
30.816,6.28,-6.28
30.832,6.28,-6.28
30.848,6.28,-6.28
30.864,6.28,-6.28
30.88,6.28,-6.28
30.896,6.28,-6.28
30.912,6.28,-6.28
30.928,6.28,-6.28
30.944,6.28,-6.28
30.96,6.28,-6.28
30.976,6.28,-6.28
30.992,6.28,-6.28
31.008,6.28,-6.28
31.024,6.28,6.28
31.04,6.28,6.28
31.056,6.28,6.28
31.072,6.28,6.28
31.088,6.28,6.28
31.104,6.28,6.28
31.12,6.28,6.28
31.136,6.28,6.28
31.152,6.28,6.28
31.168,6.28,6.28
31.184,6.28,6.28
31.2,6.28,6.28
31.216,6.28,6.28
31.232,6.28,6.28
31.248,6.28,6.28
31.264,6.28,6.28
31.28,6.28,6.28
31.296,-6.28,6.28
31.312,-6.28,6.28
31.328,-6.28,6.28
31.344,-6.28,6.28
31.36,-6.28,6.28
31.376,-6.28,6.28
31.392,-6.28,6.28
31.408,-6.28,6.28
31.424,-6.28,6.28
31.44,-6.28,6.28
31.456,-6.28,6.28
31.472,-6.28,6.28
31.488,-6.28,6.28
31.504,-6.28,6.28
31.52,-6.28,6.28
31.536,-6.28,6.28
31.552,-6.28,6.28
31.568,-6.28,6.28
31.584,-6.28,6.28
31.6,-6.28,6.28
31.616,-6.28,6.28
31.632,-6.28,6.28
31.648,-6.28,6.28
31.664,-6.28,6.28
31.68,-6.28,6.28
31.696,6.28,6.28
31.712,6.28,6.28
31.728,6.28,6.28
31.744,6.28,6.28
31.76,6.28,6.28
31.776,6.28,6.28
31.792,6.28,6.28
31.808,0.0,0.0
31.824,0.0,0.0
31.84,0.0,0.0
31.856,6.28,6.28
31.872,6.28,6.28
31.888,6.28,6.28
31.904,6.28,6.28
31.92,6.28,6.28
31.936,6.28,6.28
31.952,6.28,6.28
31.968,6.28,6.28
31.984,6.28,6.28
32.0,6.28,6.28
32.016,6.28,6.28
32.032000000000004,6.28,6.28
32.048,6.28,6.28
32.064,6.28,6.28
32.08,6.28,6.28
32.096000000000004,6.28,6.28
32.112,6.28,6.28
32.128,-6.28,6.28
32.144,-6.28,6.28
32.160000000000004,-6.28,6.28
32.176,-6.28,6.28
32.192,-6.28,6.28
32.208,-6.28,6.28
32.224000000000004,-6.28,6.28
32.24,-6.28,6.28
32.256,-6.28,6.28
32.272,-6.28,6.28
32.288000000000004,-6.28,6.28
32.304,-6.28,6.28
32.32,-6.28,6.28
32.336,-6.28,6.28
32.352000000000004,-6.28,6.28
32.368,-6.28,6.28
32.384,-6.28,6.28
32.4,-6.28,6.28
32.416000000000004,-6.28,6.28
32.432,-6.28,6.28
32.448,-6.28,6.28
32.464,-6.28,6.28
32.480000000000004,-6.28,6.28
32.496,-6.28,6.28
32.512,-6.28,6.28
32.528,-6.28,6.28
32.544000000000004,-6.28,6.28
32.56,-6.28,6.28
32.576,-6.28,6.28
32.592,-6.28,6.28
32.608000000000004,-6.28,6.28
32.624,-6.28,6.28
32.64,-6.28,6.28
32.656,-6.28,6.28
32.672000000000004,-6.28,6.28
32.688,-6.28,6.28
32.704,-6.28,6.28
32.72,-6.28,6.28
32.736000000000004,-6.28,6.28
32.752,-6.28,6.28
32.768,-6.28,6.28
32.784,-6.28,6.28
32.8,-6.28,6.28
32.816,-6.28,6.28
32.832,-6.28,6.28
32.848,-6.28,6.28
32.864,-6.28,6.28
32.88,-6.28,6.28
32.896,-6.28,6.28
32.912,-6.28,6.28
32.928,-6.28,6.28
32.944,-6.28,6.28
32.96,-6.28,6.28
32.976,6.28,6.28
32.992,6.28,6.28
33.008,6.28,6.28
33.024,6.28,6.28
33.04,6.28,6.28
33.056,6.28,6.28
33.072,6.28,6.28
33.088,6.28,6.28
33.104,6.28,6.28
33.12,6.28,6.28
33.136,6.28,6.28
33.152,6.28,6.28
33.168,6.28,6.28
33.184,6.28,6.28
33.2,6.28,6.28
33.216,6.28,6.28
33.232,6.28,6.28
33.248,6.28,6.28
33.264,6.28,6.28
33.28,6.28,6.28
33.296,6.28,-6.28
33.312,6.28,-6.28
33.328,6.28,-6.28
33.344,6.28,-6.28
33.36,6.28,-6.28
33.376,6.28,-6.28
33.392,6.28,-6.28
33.408,6.28,-6.28
33.424,6.28,-6.28
33.44,6.28,-6.28
33.456,6.28,-6.28
33.472,6.28,-6.28
33.488,6.28,-6.28
33.504,6.28,-6.28
33.52,6.28,-6.28
33.536,6.28,-6.28
33.552,6.28,-6.28
33.568,6.28,-6.28
33.584,6.28,-6.28
33.6,6.28,-6.28
33.616,6.28,-6.28
33.632,6.28,-6.28
33.648,6.28,-6.28
33.664,6.28,-6.28
33.68,6.28,-6.28
33.696,6.28,6.28
33.712,6.28,6.28
33.728,6.28,6.28
33.744,6.28,6.28
33.76,6.28,6.28
33.776,6.28,6.28
33.792,6.28,6.28
33.808,6.28,6.28
33.824,-6.28,6.28
33.84,-6.28,6.28
33.856,-6.28,6.28
33.872,-6.28,6.28
33.888,6.28,6.28
33.904,6.28,6.28
33.92,6.28,6.28
33.936,6.28,6.28
33.952,6.28,6.28
33.968,6.28,6.28
33.984,6.28,6.28
34.0,6.28,6.28
34.016,6.28,6.28
34.032000000000004,6.28,6.28
34.048,6.28,6.28
34.064,6.28,-6.28
34.08,6.28,-6.28
34.096000000000004,6.28,-6.28
34.112,6.28,-6.28
34.128,6.28,-6.28
34.144,6.28,-6.28
34.160000000000004,6.28,-6.28
34.176,6.28,-6.28
34.192,6.28,-6.28
34.208,6.28,-6.28
34.224000000000004,6.28,-6.28
34.24,6.28,-6.28
34.256,6.28,-6.28
34.272,6.28,6.28
34.288000000000004,6.28,6.28
34.304,6.28,6.28
34.32,6.28,6.28
34.336,6.28,6.28
34.352000000000004,6.28,6.28
34.368,-6.28,6.28
34.384,-6.28,6.28
